id,assignmentId,startTime,endTime,boxer,punchType,hand,target,visibilityFlags,knockdown,punchQuality,cam,stance,landed,punchResult,defenseType,labeledBy,labeledByEmail,fightTitle,createdAt,updatedAt,videoTitle,assignmentStatus,assignmentLabelType,originalLabelerEmail
cmkgzt2xi007ald05wi1sxz1l,cmk5nik2o0001lb04ons4anrk,01:03.60,01:03.96,Boxer A,Cross,Left,Head,Full Body;Impact;Origin;Trajectory,FALSE,1,CAM 1,Southpaw,FALSE,Defended,Guard,cmja0k21v0000gs04a73l70io,olly@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xi0079ld05zw4q9mgi,cmk5nik2o0001lb04ons4anrk,01:04.16,01:04.38,Boxer A,Cross,Left,Head,Full Body;Trajectory;Origin,FALSE,1,CAM 1,Southpaw,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xi0078ld050grrlrox,cmk5nik2o0001lb04ons4anrk,01:04.41,01:04.69,Boxer A,Hook,Right,Body,Full Body,FALSE,1,CAM 3,Southpaw,FALSE,Unseen,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xh0077ld05q713rl16,cmk5nik2o0001lb04ons4anrk,01:06.67,01:07.11,Boxer A,Hook,Left,Head,Full Body;Impact;Origin;Trajectory,FALSE,1,CAM 1,Southpaw,FALSE,Defended,Guard,cmja0k21v0000gs04a73l70io,olly@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xf0058ld05s2tx3om8,cmk5nik2o0001lb04ons4anrk,01:07.22,01:07.66,Boxer B,Uppercut,Right,Body,Forward/Profile;Origin;Trajectory;Impact,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xh0076ld05ylmr35ay,cmk5nik2o0001lb04ons4anrk,01:07.61,01:07.91,Boxer A,Hook,Left,Head,Full Body;Origin,FALSE,1,CAM 1,Southpaw,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xh0075ld05apg95pbg,cmk5nik2o0001lb04ons4anrk,01:08.01,01:08.31,Boxer A,Hook,Right,Body,Full Body,FALSE,1,CAM 1,Southpaw,FALSE,Unseen,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xf0057ld05yrvf60di,cmk5nik2o0001lb04ons4anrk,01:08.87,01:09.23,Boxer B,Cross,Right,Head,,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xf0056ld05najebxtg,cmk5nik2o0001lb04ons4anrk,01:09.51,01:09.79,Boxer B,Jab,Left,Head,,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xf0055ld051jshnbm7,cmk5nik2o0001lb04ons4anrk,01:09.79,01:10.27,Boxer B,Hook,Left,Head,Impact,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xh0074ld05mogrc1pd,cmk5nik2o0001lb04ons4anrk,01:10.01,01:10.47,Boxer A,Cross,Left,Head,Full Body;Impact,FALSE,2,CAM 3,Southpaw,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xh0073ld05vtl2gz0p,cmk5nik2o0001lb04ons4anrk,01:10.72,01:11.00,Boxer A,Jab,Right,Head,Full Body;Origin;Trajectory;Impact,FALSE,2,CAM 3,Southpaw,FALSE,Defended,Slip,cmja0k21v0000gs04a73l70io,olly@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xf0054ld05itzlqqb9,cmk5nik2o0001lb04ons4anrk,01:13.80,01:14.12,Boxer B,Jab,Left,Head,Full Body;Origin,FALSE,1,CAM 3,Orthodox,FALSE,Defended,Parry,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xf0053ld05co7oytnz,cmk5nik2o0001lb04ons4anrk,01:15.92,01:16.40,Boxer B,Cross,Right,Body,Full Body;Forward/Profile;Origin;Trajectory;Impact,FALSE,1,CAM 3,Orthodox,FALSE,Defended,Guard,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xf0052ld059tcdx9yz,cmk5nik2o0001lb04ons4anrk,01:21.88,01:22.34,Boxer B,Jab,Left,Head,Full Body;Forward/Profile;Trajectory;Origin,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xf0051ld05cqcx4cis,cmk5nik2o0001lb04ons4anrk,01:22.39,01:22.59,Boxer B,Jab,Left,Head,Full Body;Forward/Profile;Origin;Trajectory,FALSE,1,CAM 1,Orthodox,FALSE,Defended,Slip,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xf0050ld05q2tv643w,cmk5nik2o0001lb04ons4anrk,01:22.71,01:23.13,Boxer B,Hook,Right,Head,Full Body;Forward/Profile;Trajectory;Origin;Impact,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xf004zld05d2umcy6f,cmk5nik2o0001lb04ons4anrk,01:27.08,01:27.42,Boxer B,Cross,Right,Body,Full Body;Forward/Profile;Origin,FALSE,1,CAM 1,Orthodox,FALSE,Defended,Guard,cmja0k21v0000gs04a73l70io,olly@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xh0072ld05env4p91l,cmk5nik2o0001lb04ons4anrk,01:29.19,01:29.61,Boxer A,Jab,Right,Head,Full Body;Forward/Profile;Trajectory;Origin,FALSE,1,CAM 1,Southpaw,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xf004yld05ndsfp1ik,cmk5nik2o0001lb04ons4anrk,01:30.48,01:30.82,Boxer B,Jab,Left,Head,Full Body;Forward/Profile;Trajectory;Origin,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xh0071ld05ta05vgwb,cmk5nik2o0001lb04ons4anrk,01:32.56,01:32.94,Boxer A,Cross,Left,Head,Full Body;Forward/Profile;Origin;Trajectory,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xf004xld050svalidm,cmk5nik2o0001lb04ons4anrk,01:33.53,01:33.95,Boxer B,Hook,Right,Head,Full Body;Forward/Profile;Trajectory;Origin;Impact,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xf004wld05sv3o5pag,cmk5nik2o0001lb04ons4anrk,01:34.62,01:34.96,Boxer B,Hook,Left,Head,Full Body;Forward/Profile,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xf004vld05uupygri0,cmk5nik2o0001lb04ons4anrk,01:34.96,01:35.32,Boxer B,Hook,Right,Head,Full Body;Forward/Profile;Origin;Trajectory,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xf004uld05ctvm94gl,cmk5nik2o0001lb04ons4anrk,01:37.10,01:37.44,Boxer B,Uppercut,Right,Body,,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xf004tld05sl569a4e,cmk5nik2o0001lb04ons4anrk,01:37.75,01:37.95,Boxer B,Uppercut,Right,Body,,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xh0070ld05sdw1hpdm,cmk5nik2o0001lb04ons4anrk,01:45.60,01:45.98,Boxer A,Cross,Left,Head,Full Body;Forward/Profile;Origin;Trajectory;Impact,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xe004sld05r5qmmy8h,cmk5nik2o0001lb04ons4anrk,01:46.68,01:46.94,Boxer B,Cross,Right,Head,Full Body;Forward/Profile;Origin;Trajectory,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xh006zld05ozy1s5dk,cmk5nik2o0001lb04ons4anrk,01:47.60,01:47.94,Boxer A,Uppercut,Left,Head,Full Body;Forward/Profile;Origin;Trajectory,FALSE,1,CAM 1,Southpaw,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xe004rld05p1ey8sqg,cmk5nik2o0001lb04ons4anrk,01:47.67,01:47.97,Boxer B,Cross,Right,Head,Full Body;Forward/Profile;Origin;Trajectory,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xh006yld054ss1roqs,cmk5nik2o0001lb04ons4anrk,01:47.97,01:48.25,Boxer A,Hook,Right,Body,Full Body;Forward/Profile,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xh006xld05pmp2zqbm,cmk5nik2o0001lb04ons4anrk,01:48.25,01:48.43,Boxer A,Cross,Left,Head,Full Body;Forward/Profile;Origin,FALSE,1,CAM 1,Southpaw,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xh006wld05sk49lqca,cmk5nik2o0001lb04ons4anrk,01:48.37,01:48.67,Boxer A,Hook,Right,Head,Full Body;Forward/Profile,FALSE,1,CAM 1,Southpaw,FALSE,Defended,Guard,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xh006vld05ctojnrmu,cmk5nik2o0001lb04ons4anrk,01:48.67,01:48.89,Boxer A,Uppercut,Left,Head,Full Body;Forward/Profile;Origin,FALSE,1,CAM 1,Southpaw,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xe004qld051yxwkjdw,cmk5nik2o0001lb04ons4anrk,01:48.89,01:49.39,Boxer B,Hook,Right,Body,Origin;Trajectory;Impact,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xh006uld05wd98wt1n,cmk5nik2o0001lb04ons4anrk,01:50.14,01:50.52,Boxer A,Hook,Left,Head,Full Body;Forward/Profile;Origin;Trajectory,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xe004pld05ywvzc1x3,cmk5nik2o0001lb04ons4anrk,01:50.26,01:50.56,Boxer B,Hook,Left,Body,Full Body;Forward/Profile,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xh006tld05soltdenc,cmk5nik2o0001lb04ons4anrk,01:51.24,01:51.56,Boxer A,Jab,Left,Head,Full Body;Forward/Profile;Origin;Trajectory,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xh006sld05m7exp98i,cmk5nik2o0001lb04ons4anrk,01:51.69,01:52.03,Boxer A,Cross,Right,Head,Full Body;Forward/Profile;Trajectory;Impact,FALSE,1,CAM 1,Orthodox,FALSE,Defended,Guard,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xe004old0576ppxrik,cmk5nik2o0001lb04ons4anrk,01:51.90,01:52.34,Boxer B,Cross,Right,Head,Forward/Profile;Origin;Trajectory;Impact,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xh006rld05dupv9qjs,cmk5nik2o0001lb04ons4anrk,01:52.95,01:53.31,Boxer A,Jab,Left,Body,Full Body;Forward/Profile;Origin;Trajectory;Impact,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xe004nld05txu8e2ft,cmk5nik2o0001lb04ons4anrk,01:54.52,01:54.94,Boxer B,Jab,Left,Head,Full Body;Forward/Profile;Trajectory;Impact;Origin,FALSE,1,CAM 1,Orthodox,FALSE,Defended,Guard,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xe004mld05u6wgbuxx,cmk5nik2o0001lb04ons4anrk,02:00.14,02:00.50,Boxer B,Jab,Left,Body,Full Body;Forward/Profile;Trajectory;Origin,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xe004lld05120ab8gt,cmk5nik2o0001lb04ons4anrk,02:01.00,02:01.28,Boxer B,Jab,Left,Head,Full Body;Forward/Profile;Origin,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xh006qld056eq9c2ya,cmk5nik2o0001lb04ons4anrk,02:01.00,02:01.42,Boxer A,Cross,Right,Head,Full Body,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xe004kld05vo9liryb,cmk5nik2o0001lb04ons4anrk,02:01.28,02:01.82,Boxer B,Cross,Right,Head,Full Body;Forward/Profile;Origin,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xh006pld05vunw6rdt,cmk5nik2o0001lb04ons4anrk,02:01.90,02:02.32,Boxer A,Hook,Left,Head,Full Body;Origin;Impact,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xe004jld05qx601y4v,cmk5nik2o0001lb04ons4anrk,02:03.94,02:04.26,Boxer B,Cross,Right,Head,Full Body;Forward/Profile;Origin,FALSE,1,CAM 1,Orthodox,FALSE,Unseen,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xe004ild05v7o00vko,cmk5nik2o0001lb04ons4anrk,02:06.27,02:06.79,Boxer B,Hook,Left,Head,Full Body;Trajectory,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xe004hld056lpbgkpw,cmk5nik2o0001lb04ons4anrk,02:08.20,02:08.58,Boxer B,Jab,Left,Body,Full Body;Trajectory;Impact,FALSE,1,CAM 1,Orthodox,TRUE,Landed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xe004gld05lqcn0zde,cmk5nik2o0001lb04ons4anrk,02:12.36,02:12.72,Boxer B,Cross,Right,Head,Full Body;Forward/Profile;Origin,FALSE,1,CAM 1,Orthodox,FALSE,Defended,Guard,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xh006old05oau8g2ds,cmk5nik2o0001lb04ons4anrk,02:12.89,02:13.35,Boxer A,Uppercut,Right,Head,Full Body;Forward/Profile,FALSE,1,CAM 1,Orthodox,FALSE,Unseen,,cmja0k21v0000gs04a73l70io,olly@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xe004fld05g7lpmhkh,cmk5nik2o0001lb04ons4anrk,02:15.52,02:15.82,Boxer B,Screwshot,Left,Head,Full Body;Forward/Profile;Trajectory,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xe004eld05m3aozxak,cmk5nik2o0001lb04ons4anrk,02:15.82,02:16.06,Boxer B,Jab,Left,Head,Full Body;Forward/Profile;Impact;Origin;Trajectory,FALSE,1,CAM 1,Orthodox,FALSE,Defended,Parry,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xe004dld05xfwvybh0,cmk5nik2o0001lb04ons4anrk,02:15.97,02:16.35,Boxer B,Cross,Right,Body,Full Body;Forward/Profile;Origin;Trajectory;Impact,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xe004cld05vd92vrd9,cmk5nik2o0001lb04ons4anrk,02:16.40,02:16.74,Boxer B,Jab,Left,Head,Full Body;Forward/Profile;Trajectory,FALSE,1,CAM 1,Orthodox,FALSE,Missed,,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
cmkgzt2xe004bld05lzhgyxk2,cmk5nik2o0001lb04ons4anrk,02:16.89,02:17.11,Boxer B,Jab,Left,Head,Full Body;Forward/Profile;Trajectory;Origin,FALSE,1,CAM 1,Orthodox,FALSE,Defended,Duck,cmjcptqpl0000jl04r3orymsg,dan@boxraw.com,David Benavidez v Anthony Yarde - R3,2026-01-16T14:47:39.020Z,2026-01-16T14:47:39.020Z,David Benavidez v Anthony Yarde - R3,REVIEWED,OFFENSE,olly@boxraw.com
